SP_ENTITY_NAME,SP_ENTITY_ID,SP_CIQ_ID,IQ_TOTAL_REV_Y,IQ_TOTAL_REV_Q,IQ_TOTAL_REV_FY2025,IQ_TOTAL_REV_FQ12026,IQ_TOTAL_REV_FQ42025,IQ_TOTAL_REV_FQ32025,IQ_TOTAL_ASSETS_Y,IQ_TOTAL_ASSETS_Q,IQ_TOTAL_ASSETS_FY2025,IQ_TOTAL_ASSETS_FQ12026,IQ_TOTAL_ASSETS_FQ42025,IQ_TOTAL_ASSETS_FQ32025,IQ_TOTAL_LIAB_Y,IQ_TOTAL_LIAB_Q,IQ_TOTAL_LIAB_FY2025,IQ_TOTAL_LIAB_FQ12026,IQ_TOTAL_LIAB_FQ42025,IQ_TOTAL_LIAB_FQ32025,IQ_TOTAL_LIAB_TOTAL_ASSETS_Y,IQ_TOTAL_LIAB_TOTAL_ASSETS_Q,IQ_TOTAL_LIAB_TOTAL_ASSETS_FY2025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ12026,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ42025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ32025,SP_CURRENT_ASSETS_Y,SP_CURRENT_ASSETS_Q,SP_CURRENT_ASSETS_FY2025,SP_CURRENT_ASSETS_FQ12026,SP_CURRENT_ASSETS_FQ42025,SP_CURRENT_ASSETS_FQ32025,IQ_TOTAL_CL_Y,IQ_TOTAL_CL_Q,IQ_TOTAL_CL_FY2025,IQ_TOTAL_CL_FQ12026,IQ_TOTAL_CL_FQ42025,IQ_TOTAL_CL_FQ32025,IQ_TOTAL_DEBT_Y,IQ_TOTAL_DEBT_Q,IQ_TOTAL_DEBT_FY2025,IQ_TOTAL_DEBT_FQ12026,IQ_TOTAL_DEBT_FQ42025,IQ_TOTAL_DEBT_FQ32025,IQ_TOTAL_EQUITY_Y,IQ_TOTAL_EQUITY_Q,IQ_TOTAL_EQUITY_FY2025,IQ_TOTAL_EQUITY_FQ12026,IQ_TOTAL_EQUITY_FQ42025,IQ_TOTAL_EQUITY_FQ32025,IQ_CURRENT_RATIO_Y,IQ_CURRENT_RATIO_Q,IQ_CURRENT_RATIO_FY2025,IQ_CURRENT_RATIO_FQ12026,IQ_CURRENT_RATIO_FQ42025,IQ_CURRENT_RATIO_FQ32025,IQ_QUICK_RATIO_Y,IQ_QUICK_RATIO_Q,IQ_QUICK_RATIO_FY2025,IQ_QUICK_RATIO_FQ12026,IQ_QUICK_RATIO_FQ42025,IQ_QUICK_RATIO_FQ32025,IQ_CASH_EQUIV_Y,IQ_CASH_EQUIV_Q,IQ_CASH_EQUIV_FY2025,IQ_CASH_EQUIV_FQ12026,IQ_CASH_EQUIV_FQ42025,IQ_CASH_EQUIV_FQ32025,IQ_RETAINED_EARNINGS_Y,IQ_RETAINED_EARNINGS_Q,IQ_RETAINED_EARNINGS_FY2025,IQ_RETAINED_EARNINGS_FQ12026,IQ_RETAINED_EARNINGS_FQ42025,IQ_RETAINED_EARNINGS_FQ32025,IQ_EBIT_Y,IQ_EBIT_Q,IQ_EBIT_FY2025,IQ_EBIT_FQ12026,IQ_EBIT_FQ42025,IQ_EBIT_FQ32025,IQ_AR_RE_Y,IQ_AR_RE_Q,IQ_AR_RE_FY2025,IQ_AR_RE_FQ12026,IQ_AR_RE_FQ42025,IQ_AR_RE_FQ32025,IQ_TOTAL_RECEIV_Y,IQ_TOTAL_RECEIV_Q,IQ_TOTAL_RECEIV_FY2025,IQ_TOTAL_RECEIV_FQ12026,IQ_TOTAL_RECEIV_FQ42025,IQ_TOTAL_RECEIV_FQ32025,IQ_OPER_INC_RE_Y,IQ_OPER_INC_RE_Q,IQ_OPER_INC_RE_FY2025,IQ_OPER_INC_RE_FQ12026,IQ_OPER_INC_RE_FQ42025,IQ_OPER_INC_RE_FQ32025,IQ_NET_INC_PARENT_Y,IQ_NET_INC_PARENT_Q,IQ_NET_INC_PARENT_FY2025,IQ_NET_INC_PARENT_FQ12026,IQ_NET_INC_PARENT_FQ42025,IQ_NET_INC_PARENT_FQ32025,IQ_GP_Y,IQ_GP_Q,IQ_GP_FY2025,IQ_GP_FQ12026,IQ_GP_FQ42025,IQ_GP_FQ32025,IQ_WORKING_CAP_Y,IQ_WORKING_CAP_Q,IQ_WORKING_CAP_FY2025,IQ_WORKING_CAP_FQ12026,IQ_WORKING_CAP_FQ42025,IQ_WORKING_CAP_FQ32025,SP_MARKETCAP_Current,SP_PRICE_OPEN_Current,SP_PRICE_HIGH_Current,SP_PRICE_LOW_Current,SP_HEADCOUNT_LATEST,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,IQ_TOTAL_EMPLOYEES_Y,IQ_TOTAL_EMPLOYEES_Q,IQ_TOTAL_EMPLOYEES_FY2025,IQ_TOTAL_EMPLOYEES_FQ12026,IQ_TOTAL_EMPLOYEES_FQ42025,IQ_TOTAL_EMPLOYEES_FQ32025,REG_CEO_CHANGE_MRY,REG_CEO_CHANGE_MRQ,REG_CEO_CHANGE_2025Y,REG_CEO_CHANGE_2026Q1,REG_CEO_CHANGE_2025Q4,REG_CEO_CHANGE_2025Q3,IQ_AUDITOR_NAME_Y,IQ_AUDITOR_NAME_Q,IQ_AUDITOR_NAME_FY2025,IQ_AUDITOR_NAME_FQ12026,IQ_AUDITOR_NAME_FQ42025,IQ_AUDITOR_NAME_FQ32025,SP_FITCH_LT_CREDIT_RATING,SP_FITCH_LT_RATING_EFFECTIVE_ DATE,SP_FITCH_LT_RATING_CREDIT_WATCH_OUTLOOK,RD_CREDIT_RATING_GLOBAL_Issuer Credit Rating,RD_CREDIT_RATING_DATE_GLOBAL_Issuer Credit Rating,RD_CWOL_GLOBAL_Issuer Credit Rating,RD_CREDIT_WATCH_OUTLOOK_DATE_GLOBAL_Issuer Credit Rating,IQ_EBITDA_Y,IQ_EBITDA_Q,IQ_EBITDA_FY2025,IQ_EBITDA_FQ12026,IQ_EBITDA_FQ42025,IQ_EBITDA_FQ32025
"Everforth, Inc. (NYSE:EFOR)",4588939,IQ32410,3980400,968300,3980400,968300,980100,1011400,3677300,4027900,3677300,4027900,3677300,3700300,1873300,2238700,1873300,2238700,1873300,1867200,50.942,55.58,50.942,55.58,50.942,50.461,916200,970300,916200,970300,916200,918400,424300,461900,424300,461900,424300,462300,1240700,1531900,1240700,1531900,1240700,1239600,1804000,1789200,1804000,1789200,1804000,1833100,2.159,2.101,2.159,2.101,2.159,1.987,1.969,1.922,1.969,1.922,1.969,1.81,161200,143600,161200,143600,161200,126500,1091700,1072900,1091700,1072900,1091700,1107200,261200,40500,261200,40500,66900,72100,,,,,,,674400,744400,674400,744400,674400,710400,,,,,,,113500,5500,113500,5500,25200,38100,1149100,266600,1149100,266600,283500,296900,491900,508400,491900,508400,491900,456100,850.34,21.25,60.75,18.5,70,,,0,2800,,2800,,2800,,,,,,,,Deloitte & Touche LLP,,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,BB+,2024-09-23 15:13:32,Stable,2024-09-23 15:13:32,363900,68500,363900,68500,86900,101000
Nevada Canyon Gold Corp. (OTCQX:NGLD),4630283,IQ264097616,,,,,,,8367.87,8367.87,8367.87,,8367.87,9181.083,1402.13,1402.13,1402.13,,1402.13,1526.118,16.756,16.756,16.756,,16.756,16.622,5502.864,5502.864,5502.864,,5502.864,6315.623,1402.13,1402.13,1402.13,,1402.13,1526.118,0,0,0,,0,0,6965.74,6965.74,6965.74,,6965.74,7654.965,3.925,3.925,3.925,,3.925,4.138,3.891,3.891,3.891,,3.891,4.01,5455.294,5455.294,5455.294,,5455.294,6119.919,-12455.131,-12455.131,-12455.131,,-12455.131,-11518.276,-3959.049,-972.894,-3959.049,,-972.894,-1622.365,,,,,,,,,,,,,,,,,,,-3730.97,-936.855,-3730.97,,-936.855,-1546.728,,,,,,,4100.734,4100.734,4100.734,,4100.734,4789.505,13.2524923846,0.43,1.25,0.37,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID Global Corporation (OTCEM:IDGC),4773179,IQ2460959,596.471,103.39,,,,,398.384,358.323,,,,,94.223,107.722,,,,,23.651,30.063,,,,,204.884,169.184,,,,,89.192,102.691,,,,,5.031,5.031,,,,,304.161,250.601,,,,,2.297,1.648,,,,,2.297,1.648,,,,,152.805,114.013,,,,,-1959.581,-3516.08,,,,,-1302.393,-711.949,,,,,,,,,,,52.079,55.171,,,,,,,,,,,-1288.852,-711.338,,,,,363.333,76.562,,,,,115.692,66.493,,,,,0.0264008056,,0.0001,1e-06,,,,,,,,,,,,,,,,,Hawkins Accounting,,,,,,,,,,,,,-1268.555,-703.489,,,,
"Ironstone Properties, Inc. (OTCEM:IRNS)",4773285,IQ3162379,,,,,,,3277.004,3277.004,3277.004,,3277.004,3167.526,3703.399,3703.399,3703.399,,3703.399,3640.02,113.012,113.012,113.012,,113.012,114.917,115.646,115.646,115.646,,115.646,6.167,477.425,477.425,477.425,,477.425,469.977,3574.817,3574.817,3574.817,,3574.817,3518.886,-426.395,-426.395,-426.395,,-426.395,-472.494,0.242,0.242,0.242,,0.242,0.013,0.242,0.242,0.242,,0.242,0.013,115.646,115.646,115.646,,115.646,6.167,-25264.274,-25264.274,-25264.274,,-25264.274,-25264.274,-89.275,-24.346,-89.275,,-24.346,-24.403,,,,,,,,,,,,,,,,,,,-214.756,29.417,-214.756,,29.417,-86.179,,,,,,,-361.779,-361.779,-361.779,,-361.779,-463.81,0.00545391,,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Avem Health Partners, Inc. (OTCEM:FPCG)",4810330,IQ405981,19392,6291,,,,,37346,41942,,,,,28062,24565,,,,,75.141,58.569,,,,,14752,19364,,,,,6874,3830,,,,,7549,5822,,,,,9284,17377,,,,,2.146,5.056,,,,,2.134,5.002,,,,,982,1890,,,,,-84747,-76952,,,,,6437,2451,,,,,,,,,,,13690,17266,,,,,,,,,,,5773,2301,,,,,19392,6291,,,,,7878,15534,,,,,15.16795,,,,99,,,-2,3,,,,,,,,,,,,Whitley Penn,,,,,,,,,,,,,6446,2451,,,,
"Cross Country Healthcare, Inc. (NASDAQGS:CCRN)",4810770,IQ27189,1054293,236761,1054293,,236761,250052,448951,448951,448951,,448951,538231,126129,126129,126129,,126129,130089,28.094,28.094,28.094,,28.094,24.17,293589,293589,293589,,293589,295113,77756,77756,77756,,77756,85544,2318,2318,2318,,2318,2204,322822,322822,322822,,322822,408142,3.776,3.776,3.776,,3.776,3.45,3.609,3.609,3.609,,3.609,3.375,108738,108738,108738,,108738,99132,123207,123207,123207,,123207,206136,2538,-1455,2538,,-1455,804,,,,,,,171856,171856,171856,,171856,189600,,,,,,,-94852,-82929,-94852,,-82929,-4774,213571,47982,213571,,47982,50927,215833,215833,215833,,215833,209569,331.97382417,10.23,14.99,7.43,3952,,,-1,7890,7890,7890,,7890,,,,,,,,Deloitte & Touche LLP,Deloitte & Touche LLP,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,NR,2005-11-22 10:53:31,NR,2005-11-22 10:53:31,18532,1578,18532,,1578,4892
"Monarch Staffing, Inc. (OTCEM:MSTF)",4812545,IQ26000252,7727.646,1827.307,,,,,2620.548,2748.225,,,,,3689.83,4689.973,,,,,140.804,170.655,,,,,1300.061,1465.285,,,,,1846.859,2350.751,,,,,2307.106,3208.003,,,,,-1069.282,-1941.748,,,,,0.704,0.623,,,,,0.704,0.623,,,,,0.001,3.214,,,,,-617.812,-1736.728,,,,,-225.964,-73.091,,,,,,,,,,,1300.06,1462.071,,,,,,,,,,,-866.452,-368.09,,,,,1129.969,291.946,,,,,-546.798,-885.466,,,,,3.02879e-05,,1e-06,1e-06,1,,,0,26,,,,,,,,,,,,"Chisholm, Bierwolf & Nilson, LLC",,,,,,,,,,,,,-224.315,,,,,
Trees Corporation (OTCPK:CANN),4863239,IQ244681951,18136.88,3310.259,,,,,23246.893,21159.317,,,,,23098.734,23782.654,,,,,99.363,112.398,,,,,2354.368,1305.721,,,,,7365.233,8143.374,,,,,17877.484,17422.643,,,,,148.159,-2623.337,,,,,0.32,0.16,,,,,0.147,0.031,,,,,969.676,245.367,,,,,-100484.34,-103535.443,,,,,-3974.658,-271.639,,,,,,,,,,,111.863,7.038,,,,,,,,,,,-7082.258,-509.009,,,,,6572.494,1352.804,,,,,-5010.865,-6837.653,,,,,3.510374808,0.0231,0.0569,0.0103,4,,,0,91,,,,,,,,,,,,Haynie & Company,,,,,,,,,,,,,-3100.246,-41.136,,,,
"Rooshine, Inc. (OTCPK:RSAU)",4910548,IQ254698545,,,,,,,218.668,218.668,,,,,331.073,331.073,,,,,151.404,151.404,,,,,36.206,36.206,,,,,305.629,305.629,,,,,197.47,197.47,,,,,-112.405,-112.405,,,,,0.118,0.118,,,,,0.001,0.001,,,,,0.393,0.393,,,,,-96.118,-96.118,,,,,-22.963,-5.312,,,,,,,,,,,17.927,17.927,,,,,,,,,,,-37.245,-11.83,,,,,,,,,,,-269.423,-269.423,,,,,5.18663245,,0.3199,0.1876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.552,-4.959,,,,
Veltex Corporation (OTCQB:VLXC),4913716,IQ1032733,70131.941,16976.131,,,,,53468.837,53468.837,,,,,3387.01,3387.01,,,,,6.335,6.335,,,,,34635.782,34635.782,,,,,1788.68,1788.68,,,,,1598.33,1598.33,,,,,50081.827,50081.827,,,,,19.364,19.364,,,,,7.77,7.77,,,,,1011.66,1011.66,,,,,38215.138,38215.138,,,,,5545.246,-236.348,,,,,,,,,,,12886.822,12886.822,,,,,,,,,,,5545.246,-236.348,,,,,18820.63,3571.837,,,,,32847.102,32847.102,,,,,5.0833869518,0.03,0.0949,0.03,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,9027.794,634.289,,,,
"Progressive Green Solutions, Inc. (OTCEM:PGSC)",4914094,IQ260380817,4848.534,792.215,,,,,2166.013,3296.398,,,,,3797.613,6605.108,,,,,175.327,200.373,,,,,1042.471,1055.294,,,,,3714.347,5174.641,,,,,1439.462,3675.074,,,,,-1631.6,-3308.71,,,,,0.281,0.204,,,,,0.271,0.179,,,,,0.521,100.01,,,,,-4602.912,-6793.042,,,,,-2156.125,-852.309,,,,,,,,,,,1007.099,824.492,,,,,,,,,,,-2337.742,-748.941,,,,,180.096,-246.563,,,,,-2671.876,-4119.347,,,,,0.0215904084,,0.0004,0.0001,0,,,,31,,,,,,,,,,,,"Li & Company, PC",,,,,,,,,,,,,-2005.937,-760.509,,,,
Booz Allen Hamilton Holding Corporation (NYSE:BAH),4963866,IQ160233,11980000,2620000,11980000,2924000,2974627,2917000,7312000,7051000,7312000,7170000,7312000,6820989,6309000,6026000,6309000,6105000,6309000,5611072,86.283,85.463,86.283,85.146,86.283,82.262,3313000,3077000,3313000,3135000,3313000,2846393,1846000,1703000,1846000,1760000,1846000,1814329,4219000,4137000,4219000,4185000,4219000,3598018,1003000,1025000,1003000,1065000,1003000,1209917,1.795,1.807,1.795,1.781,1.795,1.569,1.751,1.72,1.751,1.703,1.751,1.477,885000,882000,885000,711000,885000,453539,3070000,3511000,3070000,3271000,3070000,2947426,1249000,255000,1249000,293000,269288,291000,,,,,,,2347000,2048000,2347000,2286000,2347000,2223712,,,,,,,935000,200000,935000,271000,192705,187000,2781000,603000,2781000,650000,666292,673000,1467000,1374000,1467000,1375000,1467000,1032064,9387.06723976,78.11,130.91,73.9285,34187,,,-1,35800,31600,35800,33400,35800,35900,,,,,,,Ernst & Young LLP,,Ernst & Young LLP,,Ernst & Young LLP,,,,,,,,,1414000,295000,1414000,333000,310947,331000
"Green Leaf Innovations, Inc. (OTCPK:GRLF)",4965722,IQ350439,,,,,,,0.039,600,,,,,1016.925,817.154,,,,,2607500,136.192,,,,,0.039,,,,,,218.636,817.154,,,,,388.001,223.32,,,,,-1016.886,-217.154,,,,,0,,,,,,0,,,,,,0.039,,,,,,-17032.548,-12167.332,,,,,-263.643,-11.369,,,,,,,,,,,,,,,,,,,,,,,409.248,-11.369,,,,,,,,,,,-218.597,-817.154,,,,,0.138805416,0.0189,0.5,0.0002,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Network-1 Technologies, Inc. (NYSEAM:NTIP)",4965942,IQ393883,150,0,150,,0,,40332,40332,40332,,40332,41034,770,770,770,,770,512,1.909,1.909,1.909,,1.909,1.248,37106,37106,37106,,37106,37263,770,770,770,,770,407,0,0,0,,0,0,39562,39562,39562,,39562,40522,48.19,48.19,48.19,,48.19,91.555,47.882,47.882,47.882,,47.882,91.147,13402,13402,13402,,13402,7708,-24092,-24092,-24092,,-24092,-23052,-3306,-1141,-3306,,-1141,-800,,,,,,,,,,,,,,,,,,,-2420,-1034,-2420,,-1034,-560,108,0,108,,0,,36336,36336,36336,,36336,36856,32.82236352,1.46,1.9,1.16,0,,,,2,2,2,,2,,,,,,,,"Grassi & Co., CPAs, P.C.","Grassi & Co., CPAs, P.C.","Grassi & Co., CPAs, P.C.",,"Grassi & Co., CPAs, P.C.",,,,,,,,,-3165,-1104,-3165,,-1104,-763
"Ladybug Resource Group, Inc. (OTCPK:LBRG)",4971469,IQ47898569,9.309,,,,,,9.175,26.837,,,,,105.013,137.654,,,,,1144.556,512.926,,,,,4.493,22.58,,,,,105.013,137.654,,,,,19.416,45.328,,,,,-95.838,-110.817,,,,,0.043,0.164,,,,,0.004,0.024,,,,,0.428,3.334,,,,,-168.728,-183.707,,,,,-28.811,-13.56,,,,,,,,,,,,15,,,,,,,,,,,-54.607,-14.979,,,,,4.809,,,,,,-100.52,-115.074,,,,,3.300495434,,0.0155,0.0034,,,,,,,,,,,,,,,,,"Li & Company, PC",,,,,,,,,,,,,-27.107,-13.135,,,,
Agavenny Corporation (OTCEM:AGNY),4971542,IQ50911485,,,,,,,0.032,0.032,,,,,9.368,16.075,,,,,29275,50234.375,,,,,0.032,0.032,,,,,9.368,16.075,,,,,9.368,16.03,,,,,-9.336,-16.043,,,,,0.003,0.002,,,,,0.003,0.002,,,,,0.032,0.032,,,,,-84.336,-91.043,,,,,-10.386,-6.707,,,,,,,,,,,,,,,,,,,,,,,-10.386,-6.707,,,,,,,,,,,-9.336,-16.043,,,,,0.072,,,,,,,,,,,,,,,,,,,,"Thomas J. Harris, CPA",,,,,,,,,,,,,,,,,,
"WeedHire International, Inc. (OTCEM:WDHR)",4972100,IQ108907715,3900.15,1061.36,,,,,645.193,722.791,,,,,2100.063,1999.373,,,,,325.494,276.618,,,,,448.195,605.367,,,,,2054.703,1942.476,,,,,706.818,941.279,,,,,-1454.87,-1276.582,,,,,0.218,0.312,,,,,0.166,0.236,,,,,192.086,314.622,,,,,-10813.597,-14816.483,,,,,-1552.988,135.256,,,,,,,,,,,149.714,143.914,,,,,,,,,,,-1939.423,-458.523,,,,,1466.994,645.342,,,,,-1606.508,-1337.109,,,,,0.0086756521,,0.0001,1e-06,1,,,0,19,,,,,,,,,,,,"D’Arelli Pruzansky,  P.A",,,,,,,,,,,,,-1464.894,152.7,,,,
"Rightscorp, Inc. (OTCPK:RIHT)",4972770,IQ242412668,778.215,122.514,,,,,124.233,26.239,,,,,2216.293,2425.941,,,,,1783.981,9245.554,,,,,70.12,23.236,,,,,2216.293,2425.941,,,,,90.802,50,,,,,-2092.06,-2399.702,,,,,0.032,0.01,,,,,0.002,0.001,,,,,5.047,3.147,,,,,-11883.691,-13332.59,,,,,-1632.065,-479.079,,,,,,,,,,,,0.222,,,,,,,,,,,-1355.747,-380.477,,,,,563.562,99.59,,,,,-2146.173,-2402.705,,,,,1.3798410335,,0.0187,0.0037,6,,,0,10,,,,,,,,,,,,"Weinberg & Company, P.A.",,,,,,,,,,,,,-1543.658,-462.796,,,,
Conduent Incorporated (NASDAQGS:CNDT),4973290,IQ323756013,3042000,770000,3042000,,770000,767000,2397000,2397000,2397000,,2397000,2500000,1570000,1570000,1570000,,1570000,1641000,65.499,65.499,65.499,,65.499,65.64,1069000,1069000,1069000,,1069000,1154000,681000,681000,681000,,681000,702000,841000,841000,841000,,841000,882000,827000,827000,827000,,827000,859000,1.57,1.57,1.57,,1.57,1.644,1.288,1.288,1.288,,1.288,1.321,233000,233000,233000,,233000,248000,-2613000,-2613000,-2613000,,-2613000,-2577000,-73000,-3000,-73000,,-3000,-12000,,,,,,,644000,644000,644000,,644000,679000,,,,,,,-170000,-33000,-170000,,-33000,-46000,552000,146000,552000,,146000,136000,388000,388000,388000,,388000,452000,263.6645838,1.73,2.98,1.15,21189,,,-1,51000,51000,51000,,51000,53000,,,,,,,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,,,,B-,2026-05-01 12:36:41,Negative,2026-05-01 12:36:41,54000,47000,54000,,47000,36000
"STWC Holdings, Inc. (OTCEM:STWC)",4979572,IQ260346382,136.537,190.745,,,,,573.813,1142.992,,,,,1775.222,3131.173,,,,,309.373,273.945,,,,,108.885,80.832,,,,,1601.982,2805.676,,,,,479.543,1384.945,,,,,-1201.409,-1988.181,,,,,0.068,0.029,,,,,0.037,0.008,,,,,2.965,5.818,,,,,-8440.108,-10204.683,,,,,-1732.541,-348.417,,,,,,,,,,,56.459,17.016,,,,,,,,,,,-2275.276,-638.483,,,,,25.776,134.013,,,,,-1493.097,-2724.844,,,,,0.0010304496,,0.0004,1e-06,0,,,,,,,,,,,,,,,,B F Borgers CPA PC,,,,,,,,,,,,,-1730.715,-347.945,,,,
"XR Energy, Inc. (OTCEM:XREG)",4979679,IQ260883421,,16.242,,,,,,217.455,,,,,,259.496,,,,,,119.333,,,,,,24.84,,,,,,196.701,,,,,,77.5,,,,,,-42.041,,,,,,0.126,,,,,,0.126,,,,,,24.31,,,,,,-21491.858,,,,,,-75.212,,,,,,,,,,,,0.53,,,,,,,,,,,,-76.212,,,,,,-27.913,,,,,,-171.861,,,,,0.0032893774,,0.0001,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.473,,,,
"BlackPoll Fleet International, Inc. (OTCEM:BPOL)",4987522,IQ225448462,317.155,18.696,,,,,125.518,40.015,,,,,215.931,410.624,,,,,172.032,1026.175,,,,,124.387,39.156,,,,,210.431,333.451,,,,,46.058,201.563,,,,,-90.413,-370.609,,,,,0.591,0.117,,,,,0.277,0.116,,,,,14.666,38.624,,,,,-2109.973,-2392.153,,,,,-285.817,-160.45,,,,,,,,,,,43.629,,,,,,,,,,,,-286.214,-163.159,,,,,317.155,-12.804,,,,,-86.044,-294.295,,,,,0.0025040909,,0.0001,0.0001,,,,,,3,,,,,,,,,,,Russell Bedford Stefanou Mirchandani LLP - RBSM LLP,,,,,,,,,,,,,-285.275,-160.315,,,,
"Umbra Applied Technologies Group, Inc. (OTCEM:UATG)",4987564,IQ1080886,,,,,,,1057.671,4937.214,,,,,280.167,282.368,,,,,26.489,5.719,,,,,710.637,3847.214,,,,,280.167,282.368,,,,,125,125,,,,,777.504,4654.846,,,,,2.536,13.625,,,,,2.536,2.517,,,,,710.637,710.637,,,,,-762.246,-965.204,,,,,-209.881,-178.424,,,,,,,,,,,,,,,,,,,,,,,-213.939,-202.958,,,,,,,,,,,430.47,3564.846,,,,,0.1942683266,0.0001,0.0042,0.0001,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,-206.65,-177.616,,,,
"TSS, Inc. (NASDAQCM:TSSI)",4988279,IQ21826802,245719,60907,245719,,60907,41883,184935,184935,184935,,184935,165412,108300,108300,108300,,108300,102002,58.561,58.561,58.561,,58.561,61.665,118630,118630,118630,,118630,100331,72567,72567,72567,,72567,66010,41637,41637,41637,,41637,41348,76635,76635,76635,,76635,63410,1.635,1.635,1.635,,1.635,1.52,1.392,1.392,1.392,,1.392,1.331,85510,85510,85510,,85510,70696,-45210,-45210,-45210,,-45210,-57370,10639,5221,10639,,5221,-931,,,,,,,15512,15512,15512,,15512,17138,,,,,,,15125,12160,15125,,12160,-1497,35054,12367,35054,,12367,5662,46063,46063,46063,,46063,34321,420.20695808,15.28,31.94,6.67,126,,,2,286,286,286,,286,,,,,,,,BDO LLP,BDO LLP,BDO LLP,,BDO LLP,,,,,,,,,14404,6577,14404,,6577,424
"Commodore Applied Technologies, Inc. (OTCEM:CXIA)",4988545,IQ348962,3086,808,,,,,615,901,,,,,18201,19160,,,,,2959.512,2126.526,,,,,499,799,,,,,18198,19159,,,,,9579,9881,,,,,-17586,-18259,,,,,0.027,0.042,,,,,0.024,0.04,,,,,212,81,,,,,-85811,-86414,,,,,-1226,-273,,,,,,,,,,,227,676,,,,,,,,,,,-2444,-601,,,,,82,96,,,,,-17699,-18360,,,,,8.1163e-06,,,,,,,,29,,,,,,,,,,,,"Assure CPA, LLC",,,,,,,,,,,,,-1143,-259,,,,
"Embarr Downs, Inc. (OTCPK:EMBR)",4988631,IQ244670102,106.367,79.919,,,,,804.539,804.539,,,,,794.11,794.11,,,,,98.704,98.704,,,,,285.529,285.529,,,,,133.732,133.732,,,,,232.547,232.547,,,,,10.429,10.429,,,,,2.135,2.135,,,,,1.14,1.14,,,,,23.973,23.973,,,,,-1844.776,-1844.776,,,,,-1730.447,-349.157,,,,,,,,,,,10,10,,,,,,,,,,,-1796.729,-415.439,,,,,29.2,21.779,,,,,151.797,151.797,,,,,1.036948372,0.001,0.0019,0.0002,,,,,,,,,,,,,,,,,"Malone & Bailey, PLLC","Malone & Bailey, PLLC",,,,,,,,,,,,-1709.571,-344.574,,,,
"Eurotech, Ltd. (OTCEM:EUOT)",4989190,IQ228826,,,,,,,2616.012,2616.317,,,,,1645.6,1980.394,,,,,62.905,75.694,,,,,0.5,0.805,,,,,196,230.394,,,,,1609.6,1910,,,,,970.412,635.923,,,,,0.003,0.003,,,,,0.003,0.003,,,,,0.5,0.805,,,,,,,,,,,-82.408,-43.315,,,,,,,,,,,,,,,,,,,,,,,-82.408,-43.315,,,,,,,,,,,-195.5,-229.589,,,,,0.004796292,,0.1,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Frontera Group, Inc. (OTCEM:FRTG)",4989881,IQ271561510,372.69,252.5,,,,,5311.838,5280.09,,,,,6452.796,6622.936,,,,,121.48,125.432,,,,,374.338,467.59,,,,,5365.012,5535.152,,,,,35.37,140.37,,,,,-1140.958,-1342.846,,,,,0.07,0.084,,,,,0.07,0,,,,,1.648,0.001,,,,,-1456.327,-2044.215,,,,,-458.147,-100.361,,,,,,,,,,,372.69,,,,,,,,,,,,-1320.55,-125.361,,,,,-46.66,-30.226,,,,,-4990.674,-5067.562,,,,,0.0077396815,,0.0001,0.0001,0,,,,3,,,,,,,,,,,,"Wei, Wei & Co., LLP",,,,,,,,,,,,,-395.647,-37.861,,,,
"Simon Worldwide, Inc. (OTCEM:SWWI)",4989891,IQ27312,,,,,,,1344,626,,,,,167,77,,,,,12.426,12.3,,,,,1121,442,,,,,167,77,,,,,0,0,,,,,1177,549,,,,,6.713,5.74,,,,,6.24,4.805,,,,,1042,334,,,,,-155623,-156249,,,,,-1090,-234,,,,,,,,,,,,36,,,,,,,,,,,-6991,-150,,,,,,,,,,,954,365,,,,,0.0074501559,,0.0001,1e-06,,,,,,,,,,,,,,,,,Ernst & Young LLP,,,,,,,,,,,,,,,,,,
