CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Comstock Holding Cos., Inc.",CMSHCI,Construction,Building Construction,Residential Building Construction,USA,CHCI,A,L,6574260,100.0,"Comstock Holding Companies, Inc.",United States
"NVR, Inc.",NVHOME,Construction,Building Construction,Residential Building Construction,USA,NVR,A,L,182505,100.0,"NVR, Inc.",United States
"Gold Rock Holdings, Inc.",KWTWNC,Construction,Building Construction,Residential Building Construction,USA,GRHI,A,L,688331,100.0,"Gold Rock Holdings, Inc.",United States
"Twin Disc, Inc.",TWDI,Construction,Other Construction,Shipbuilding,USA,TWIN,A,L,309747,100.0,"Twin Disc, Incorporated",United States
"GMS, Inc.",GYMASI,Construction,Other Construction,Concrete Building Products,USA,GMS,A,L,260404951,100.0,Gulf Marine Services PLC,United Arab Emirates
"Blackstone Real Estate Income Trust, Inc.",KCQZYZ,Construction,Building Construction,Residential Building Leasing,USA,BSTT,A,L,379564459,99.97,"Blackstone Real Estate Income Trust, Inc.",United States
Jfb Construction Holdings,JFCOHU,Construction,Building Construction,Residential Building Construction,USA,,A,L,1903510481,99.93,JFB Construction Holdings,United States
"Pedros List, Inc.",AQKPR,Construction,Specialty Trades,Special Trade Contractors,USA,,A,L,280500331,99.91,"Pedro's List, Inc.",United States
Deer Valley Corp.,CYTATI,Construction,Building Construction,Residential Building Construction,USA,,A,L,25537487,99.89,Deer Valley Corporation,United States
"Everus Construction Group, Inc.",GDOLMD,Construction,Other Construction,Construction,USA,,A,L,1032554,99.88,"Everus Construction Group, Inc.",United States
Landsea Homes Corp.,YBHAGO,Construction,Building Construction,Residential Building Construction,USA,LSEA,A,L,650496469,99.87,Landsea Homes Corporation,United States
"Bluerock Homes Trust, Inc.",BHMLKV,Construction,Building Construction,Residential Building Leasing,USA,,A,L,1774026603,99.83,"Bluerock Homes Trust, Inc.",United States
Onar Holding Corp.,RLHIXZ,Construction,Building Construction,Leisure Facility Construction,USA,,A,L,1761452612,99.81,ONAR Holding Corporation,United States
Safe & Green Holdings Corp.,PCINFO,Construction,Building Construction,Building Construction,USA,SGBX,A,L,115776887,99.8,Olenox Industries Inc.,United States
"Sundance Homes, Inc.",SUNIHO,Construction,Building Construction,Residential Building Construction,USA,,A,L,325376,99.71,"Sundance Homes, Inc.",United States
"Southland Holdings, Inc.",GINRBO,Construction,Heavy/Civil Construction,Heavy Construction,USA,,A,L,234118124,99.64,"Southland Holdings, Inc.",United States
Conair Corp. (New York),ILUAET,Construction,Specialty Trades,Special Trade Contractors,USA,,A,L,246392815,93.41,Conair Corporation,United States
Vanjia Corp.,VNTNRC,Construction,Building Construction,Residential Building Construction,USA,VNJA,A,L,11500493,19.8,"Zhejiang Sunriver Culture Tourism Co.,Ltd.",China
