CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"MacReport.Net, Inc.",MCRPT,Software & Technology,Digital Services,Digital Content Services,USA,MRPT,A,L,2735638,100.0,"MacReport.Net, Inc.",United States
"Surge Components, Inc.",SURGEC,Software & Technology,Hardware & Semiconductors,Passive Components,USA,SPRS,A,L,355182,100.0,"Surge Components, Inc.",United States
"Microwave Filter Co., Inc.",MICRF,Software & Technology,Hardware & Semiconductors,Passive Components,USA,MFCO,A,L,342838,100.0,"Microwave Filter Company, Inc.",United States
"Appsoft Technologies, Inc.",WFTLJD,Software & Technology,Software,Mobile Applications Software,USA,ASFT,A,L,310781228,100.0,"AppSoft Technologies, Inc.",United States
Universal Power Industry Corp.,QELEOB,Software & Technology,Hardware & Semiconductors,Computing,USA,UPIN,A,L,46053546,100.0,Universal Power Industry Corporation,United States
"AmpliTech Group, Inc.",APGOBP,Software & Technology,Electronics,Electronic Consumer Goods Accessories,USA,AMPG,A,L,224845308,100.0,"AmpliTech Group, Inc.",United States
"Cyber Digital, Inc.",CYBD,Software & Technology,Networking & Connectivity,LAN/WAN Hardware,USA,CYBD,A,L,373355,100.0,"Cyber Digital, Inc.",United States
"Hauppauge Digital, Inc.",HPPDGN,Software & Technology,Hardware & Semiconductors,Graphics Processing Units,USA,HAUP,A,L,343743,100.0,Hauppauge Digital Inc.,United States
"Broadridge Financial Solutions, Inc.",BFSOLU,Software & Technology,Digital Services,Financial Technology,USA,BR,A,L,1032802,100.0,"Broadridge Financial Solutions, Inc.",United States
"GLOBALFOUNDRIES, Inc.",GLOFOU,Software & Technology,Hardware & Semiconductors,Semiconductors,USA,GFS,A,L,237245858,100.0,GLOBALFOUNDRIES Inc.,United States
Data Storage Corp.,EUTRKP,Software & Technology,Cloud & Infrastructure,Cloud Computing,USA,DTST,A,L,7853869,100.0,Data Storage Corporation,United States
"Intellicheck, Inc.",INLCHK,Software & Technology,Cloud & Infrastructure,Cloud Computing,USA,IDN,A,L,407246,100.0,"Intellicheck, Inc.",United States
"Verint Systems, Inc.",VRNTSY,Software & Technology,Software,Communications Software,USA,VRNT,A,L,1717518,100.0,Verint Systems Inc.,United States
PAR Technology Corp.,PARRT,Software & Technology,Hardware & Semiconductors,Point of Sale Systems,USA,PAR,A,L,294978,100.0,PAR Technology Corporation,United States
"Zedge, Inc.",BHKUWT,Software & Technology,Software,Mobile Applications Software,USA,ZDGE,A,L,327776992,100.0,"Zedge, Inc.",United States
"Comtex News Network, Inc.",COMSC,Software & Technology,Digital Services,Digital Content Services,USA,CMTX,A,L,93415,100.0,"COMTEX News Network, Inc.",United States
